time,CHD_L01,CHD_L06,CHD_L11,CHD_L13
31596.50,-16.7154,-42.6937,-42.6937,-44.0288
31597.50,-16.7160,-42.6632,-42.6632,-44.0135
31598.50,-16.7166,-42.5688,-42.5688,-44.0074
31599.50,-16.7175,-42.4804,-42.4804,-44.0318
31600.50,-16.7178,-42.4377,-42.4377,-44.0410
31601.50,-16.7184,-42.4651,-42.4651,-44.0074
31602.50,-16.7190,-42.4407,-42.4407,-43.9769
31603.50,-16.7197,-42.4194,-42.4194,-43.9678
31604.50,-16.7203,-42.3981,-42.3981,-43.9526
31605.50,-16.7209,-42.3767,-42.3767,-43.9678
31606.50,-16.7212,-42.3706,-42.3706,-43.9526
31607.50,-16.7218,-42.2944,-42.2944,-43.9312
31608.50,-16.7221,-42.2944,-42.2944,-43.9465
31609.50,-16.7227,-42.2914,-42.2914,-43.9312
31610.50,-16.7230,-42.2609,-42.2609,-43.8977
31611.50,-16.7233,-42.1603,-42.1603,-43.8733
31612.50,-16.7236,-42.0811,-42.0811,-43.8611
31613.50,-16.7239,-42.0506,-42.0506,-43.8703
31614.50,-16.7242,-41.9957,-41.9957,-43.8550
31615.50,-16.7245,-42.0414,-42.0414,-43.8550
31616.50,-16.7248,-42.0506,-42.0506,-43.8276
31617.50,-16.7248,-42.0414,-42.0414,-43.7910
31618.50,-16.7251,-42.0262,-42.0262,-43.7666
31619.50,-16.7251,-42.0232,-42.0232,-43.7514
31620.50,-16.7254,-42.0049,-42.0049,-43.7362
31621.50,-16.7254,-42.0018,-42.0018,-43.7209
31622.50,-16.7254,-42.0049,-42.0049,-43.7270
31623.50,-16.7257,-42.0140,-42.0140,-43.7331
31624.50,-16.7257,-42.0110,-42.0110,-43.7362
31625.50,-16.7257,-42.0171,-42.0171,-43.7270
31626.50,-16.7257,-41.9744,-41.9744,-43.6996
31627.50,-16.7257,-41.8951,-41.8951,-43.6782
31628.50,-16.7257,-41.9043,-41.9043,-43.6630
31629.50,-16.7257,-41.8860,-41.8860,-43.6599
31630.50,-16.7254,-41.9165,-41.9165,-43.6569
31631.50,-16.7254,-41.9043,-41.9043,-43.6508
31632.50,-16.7254,-41.9134,-41.9134,-43.6508
31633.50,-16.7254,-41.8982,-41.8982,-43.6325
31634.50,-16.7251,-41.8860,-41.8860,-43.6173
31635.50,-16.7251,-41.9134,-41.9134,-43.6173
31636.50,-16.7251,-41.9043,-41.9043,-43.6081
31637.50,-16.7248,-41.9043,-41.9043,-43.5929
31638.50,-16.7248,-41.8769,-41.8769,-43.5777
31639.50,-16.7245,-41.8799,-41.8799,-43.5594
31640.50,-16.7245,-41.8494,-41.8494,-43.5411
31641.50,-16.7245,-41.8007,-41.8007,-43.5350
31642.50,-16.7242,-41.7976,-41.7976,-43.5502
31643.50,-16.7242,-41.7854,-41.7854,-43.5411
31644.50,-16.7242,-41.7854,-41.7854,-43.5228
31645.50,-16.7239,-41.8037,-41.8037,-43.5045
31646.50,-16.7239,-41.8007,-41.8007,-43.5075
31647.50,-16.7239,-41.7793,-41.7793,-43.5045
31648.50,-16.7236,-41.7184,-41.7184,-43.4984
31649.50,-16.7236,-41.6726,-41.6726,-43.4862
31650.50,-16.7236,-41.6970,-41.6970,-43.4710
31651.50,-16.7236,-41.7031,-41.7031,-43.4344
31652.50,-16.7236,-41.6696,-41.6696,-43.4100
31653.50,-16.7236,-41.6726,-41.6726,-43.4283
31654.50,-16.7236,-41.6452,-41.6452,-43.4466
31655.50,-16.7236,-41.5721,-41.5721,-43.4527
31656.50,-16.7236,-41.5019,-41.5019,-43.4490
31657.50,-16.7236,-41.4318,-41.4318,-43.4362
31658.50,-16.7239,-41.3983,-41.3983,-43.4167
31659.50,-16.7239,-41.4166,-41.4166,-43.3914
31660.50,-16.7242,-41.4440,-41.4440,-43.3625
31661.50,-16.7242,-41.3953,-41.3953,-43.3308
31662.50,-16.7245,-41.4105,-41.4105,-43.2985
31663.50,-16.7245,-41.4379,-41.4379,-43.2671
31664.50,-16.7248,-41.4593,-41.4593,-43.2378
31665.50,-16.7251,-41.4745,-41.4745,-43.2125
31666.50,-16.7254,-41.4654,-41.4654,-43.1924
31667.50,-16.7257,-41.4227,-41.4227,-43.1796
31668.50,-16.7264,-41.3709,-41.3709,-43.1753
31669.50,-16.7267,-41.3404,-41.3404,-43.1814
31670.50,-16.7270,-41.3892,-41.3892,-43.1991
31671.50,-16.7276,-41.3434,-41.3434,-43.2302
31672.50,-16.7282,-41.3465,-41.3465,-43.2649
31673.50,-16.7288,-41.3434,-41.3434,-43.2485
31674.50,-16.7294,-41.2703,-41.2703,-43.1753
31675.50,-16.7300,-41.3221,-41.3221,-43.1906
31676.50,-16.7306,-41.3587,-41.3587,-43.1936
31677.50,-16.7312,-41.4044,-41.4044,-43.1936
31678.50,-16.7321,-41.4105,-41.4105,-43.1875
31679.50,-16.7328,-41.4318,-41.4318,-43.1875
31680.50,-16.7337,-41.4227,-41.4227,-43.1936
31681.50,-16.7343,-41.4318,-41.4318,-43.2088
31682.50,-16.7352,-41.4471,-41.4471,-43.2088
31683.50,-16.7361,-41.4349,-41.4349,-43.2088
31684.50,-16.7370,-41.4593,-41.4593,-43.1997
31685.50,-16.7379,-41.4044,-41.4044,-43.1906
31686.50,-16.7389,-41.3343,-41.3343,-43.2027
31687.50,-16.7398,-41.3069,-41.3069,-43.2180
31688.50,-16.7407,-41.3008,-41.3008,-43.2088
31689.50,-16.7419,-41.3130,-41.3130,-43.1845
31690.50,-16.7428,-41.3343,-41.3343,-43.1753
31691.50,-16.7437,-41.3130,-41.3130,-43.1692
31692.50,-16.7450,-41.2794,-41.2794,-43.1570
31693.50,-16.7459,-41.3130,-41.3130,-43.1875
31694.50,-16.7468,-41.3130,-41.3130,-43.2180
31695.50,-16.7480,-41.3130,-41.3130,-43.2302
31696.50,-16.7489,-41.3313,-41.3313,-43.2332
31697.50,-16.7501,-41.3770,-41.3770,-43.2485
31698.50,-16.7510,-41.4105,-41.4105,-43.2363
31699.50,-16.7523,-41.4257,-41.4257,-43.2210
31700.50,-16.7535,-41.4532,-41.4532,-43.2210
31701.50,-16.7544,-41.4105,-41.4105,-43.2363
31702.50,-16.7556,-41.4501,-41.4501,-43.2363
31703.50,-16.7565,-41.4715,-41.4715,-43.2241
31704.50,-16.7578,-41.5172,-41.5172,-43.2271
31705.50,-16.7587,-41.5141,-41.5141,-43.2363
31706.50,-16.7599,-41.4959,-41.4959,-43.2424
31707.50,-16.7608,-41.4684,-41.4684,-43.2332
31708.50,-16.7620,-41.4410,-41.4410,-43.2393
31709.50,-16.7629,-41.4318,-41.4318,-43.2515
31710.50,-16.7638,-41.4928,-41.4928,-43.2485
31711.50,-16.7651,-41.5324,-41.5324,-43.2241
31712.50,-16.7660,-41.5355,-41.5355,-43.2424
31713.50,-16.7669,-41.5355,-41.5355,-43.2637
31714.50,-16.7678,-41.5385,-41.5385,-43.2637
31715.50,-16.7690,-41.5507,-41.5507,-43.2546
31716.50,-16.7699,-41.5934,-41.5934,-43.2332
31717.50,-16.7709,-41.6239,-41.6239,-43.2058
31718.50,-16.7715,-41.6513,-41.6513,-43.2454
31719.50,-16.7724,-41.7214,-41.7214,-43.2637
31720.50,-16.7733,-41.7610,-41.7610,-43.2835
31721.50,-16.7742,-41.7824,-41.7824,-43.3003
31722.50,-16.7748,-41.7184,-41.7184,-43.3033
31723.50,-16.7757,-41.7245,-41.7245,-43.3186
31724.50,-16.7763,-41.7519,-41.7519,-43.3308
31725.50,-16.7770,-41.7366,-41.7366,-43.3216
31726.50,-16.7779,-41.7885,-41.7885,-43.2972
31727.50,-16.7785,-41.6940,-41.6940,-43.2820
31728.50,-16.7791,-41.6665,-41.6665,-43.2942
31729.50,-16.7797,-41.5721,-41.5721,-43.2729
31730.50,-16.7803,-41.5111,-41.5111,-43.2881
31731.50,-16.7809,-41.4623,-41.4623,-43.2972
31732.50,-16.7815,-41.4288,-41.4288,-43.3003
31733.50,-16.7821,-41.3953,-41.3953,-43.2850
31734.50,-16.7827,-41.3800,-41.3800,-43.2637
31735.50,-16.7831,-41.3922,-41.3922,-43.2546
31736.50,-16.7837,-41.6117,-41.6117,-43.2271
31737.50,-16.7843,-41.6086,-41.6086,-43.2149
31738.50,-16.7846,-41.5141,-41.5141,-43.1966
31739.50,-16.7852,-41.4410,-41.4410,-43.1875
31740.50,-16.7855,-41.4410,-41.4410,-43.1936
31741.50,-16.7861,-41.4684,-41.4684,-43.1753
31742.50,-16.7864,-41.5781,-41.5781,-43.1479
31743.50,-16.7870,-41.6361,-41.6361,-43.1357
31744.50,-16.7873,-41.7915,-41.7915,-43.1357
31745.50,-16.7879,-41.9409,-41.9409,-43.1265
31746.50,-16.7882,-41.9439,-41.9439,-43.1204
31747.50,-16.7885,-42.0414,-42.0414,-43.1326
31748.50,-16.7891,-42.1420,-42.1420,-43.1326
31749.50,-16.7895,-42.2396,-42.2396,-43.1448
31750.50,-16.7901,-42.3097,-42.3097,-43.1509
31751.50,-16.7904,-42.3280,-42.3280,-43.1631
31752.50,-16.7907,-42.4072,-42.4072,-43.1570
31753.50,-16.7913,-42.4225,-42.4225,-43.1631
31754.50,-16.7916,-42.3554,-42.3554,-43.2058
31755.50,-16.7919,-42.3402,-42.3402,-43.2027
31756.50,-16.7925,-42.3615,-42.3615,-43.2241
31757.50,-16.7928,-42.3645,-42.3645,-43.2332
31758.50,-16.7934,-42.4011,-42.4011,-43.2485
31759.50,-16.7937,-42.5352,-42.5352,-43.2698
31760.50,-16.7943,-42.6815,-42.6815,-43.2698
31761.50,-16.7946,-42.7282,-42.7282,-43.2622
31762.50,-16.7952,-42.7751,-42.7751,-43.2573
31763.50,-16.7955,-42.8217,-42.8217,-43.2607
31764.50,-16.7962,-42.8035,-42.8035,-43.2759
31765.50,-16.7965,-42.8339,-42.8339,-43.2972
31766.50,-16.7971,-42.8400,-42.8400,-43.3186
31767.50,-16.7974,-42.8797,-42.8797,-43.3369
31768.50,-16.7980,-42.9315,-42.9315,-43.3460
31769.50,-16.7986,-42.9680,-42.9680,-43.3612
31770.50,-16.7992,-42.8979,-42.8979,-43.3826
31771.50,-16.7995,-42.8918,-42.8918,-43.3978
31772.50,-16.8001,-42.8705,-42.8705,-43.4222
31773.50,-16.8007,-42.8004,-42.8004,-43.4374
31774.50,-16.8010,-42.7638,-42.7638,-43.4649
31775.50,-16.8016,-42.8979,-42.8979,-43.4893
31776.50,-16.8023,-42.9985,-42.9985,-43.5075
31777.50,-16.8029,-43.0382,-43.0382,-43.5106
31778.50,-16.8035,-42.9528,-42.9528,-43.5167
31779.50,-16.8041,-42.9985,-42.9985,-43.5258
31780.50,-16.8044,-43.0473,-43.0473,-43.5228
31781.50,-16.8050,-43.0046,-43.0046,-43.5594
31782.50,-16.8056,-43.0442,-43.0442,-43.5837
31783.50,-16.8062,-43.1174,-43.1174,-43.5868
31784.50,-16.8068,-43.1631,-43.1631,-43.6112
31785.50,-16.8074,-43.1662,-43.1662,-43.6325
31786.50,-16.8080,-43.2546,-43.2546,-43.6508
31787.50,-16.8087,-43.2698,-43.2698,-43.6660
31788.50,-16.8093,-43.2911,-43.2911,-43.6813
31789.50,-16.8096,-43.3186,-43.3186,-43.6965
31790.50,-16.8102,-43.2546,-43.2546,-43.7179
31791.50,-16.8108,-43.3186,-43.3186,-43.7331
31792.50,-16.8114,-43.3125,-43.3125,-43.7483
31793.50,-16.8120,-43.3704,-43.3704,-43.7788
31794.50,-16.8126,-43.4192,-43.4192,-43.7971
31795.50,-16.8132,-43.4649,-43.4649,-43.8124
31796.50,-16.8138,-43.4801,-43.4801,-43.8337
31797.50,-16.8144,-43.5015,-43.5015,-43.8611
31798.50,-16.8151,-43.5563,-43.5563,-43.8733
31799.50,-16.8154,-43.5136,-43.5136,-43.8764
31800.50,-16.8160,-43.5289,-43.5289,-43.8946
31801.50,-16.8166,-43.5898,-43.5898,-43.9160
31802.50,-16.8172,-43.6264,-43.6264,-43.9434
31803.50,-16.8178,-43.6965,-43.6965,-43.9556
31804.50,-16.8184,-43.6478,-43.6478,-43.9648
31805.50,-16.8187,-43.5746,-43.5746,-43.9769
31806.50,-16.8193,-43.5563,-43.5563,-44.0105
31807.50,-16.8199,-43.6478,-43.6478,-44.0440
31808.50,-16.8205,-43.7240,-43.7240,-44.0592
31809.50,-16.8212,-43.7971,-43.7971,-44.0653
31810.50,-16.8215,-43.9160,-43.9160,-44.0592
31811.50,-16.8221,-43.8855,-43.8855,-44.0836
31812.50,-16.8227,-43.9465,-43.9465,-44.0928
31813.50,-16.8230,-43.8550,-43.8550,-44.0989
31814.50,-16.8236,-43.8337,-43.8337,-44.1233
31815.50,-16.8242,-43.9495,-43.9495,-44.1415
31816.50,-16.8245,-43.9891,-43.9891,-44.1629
31817.50,-16.8251,-44.0135,-44.0135,-44.1751
31818.50,-16.8257,-44.0105,-44.0105,-44.1812
31819.50,-16.8260,-44.0410,-44.0410,-44.1995
31820.50,-16.8266,-44.0501,-44.0501,-44.2177
31821.50,-16.8269,-44.1141,-44.1141,-44.2299
31822.50,-16.8276,-44.2939,-44.2939,-44.2208
31823.50,-16.8279,-44.3153,-44.3153,-44.2299
31824.50,-16.8285,-44.4982,-44.4982,-44.2330
31825.50,-16.8288,-44.4463,-44.4463,-44.2665
31826.50,-16.8294,-44.4860,-44.4860,-44.2817
31827.50,-16.8300,-44.4098,-44.4098,-44.3092
31828.50,-16.8303,-44.5652,-44.5652,-44.3214
31829.50,-16.8309,-44.6231,-44.6231,-44.3366
31830.50,-16.8312,-44.5926,-44.5926,-44.3671
31831.50,-16.8318,-44.6780,-44.6780,-44.3732
31832.50,-16.8321,-44.8578,-44.8578,-44.3762
31833.50,-16.8327,-44.7085,-44.7085,-44.4220
31834.50,-16.8330,-44.5347,-44.5347,-44.4585
31835.50,-16.8336,-44.7542,-44.7542,-44.4677
31836.50,-16.8340,-44.9218,-44.9218,-44.4707
31837.50,-16.8346,-44.9615,-44.9615,-44.4890
31838.50,-16.8352,-45.0895,-45.0895,-44.4982
31839.50,-16.8355,-45.0956,-45.0956,-44.5164
31840.50,-16.8361,-45.0895,-45.0895,-44.5317
31841.50,-16.8364,-44.9493,-44.9493,-44.5622
31842.50,-16.8370,-45.0011,-45.0011,-44.5835
31843.50,-16.8376,-45.1017,-45.1017,-44.5987
31844.50,-16.8379,-45.1200,-45.1200,-44.6231
31845.50,-16.8385,-45.1474,-45.1474,-44.6414
31846.50,-16.8391,-45.1870,-45.1870,-44.6536
31847.50,-16.8394,-45.1230,-45.1230,-44.6841
31848.50,-16.8400,-45.0072,-45.0072,-44.7085
31849.50,-16.8407,-45.0742,-45.0742,-44.7176
31850.50,-16.8413,-45.0468,-45.0468,-44.7390
31851.50,-16.8416,-45.1169,-45.1169,-44.7420
31852.50,-16.8422,-45.2083,-45.2083,-44.7481
31853.50,-16.8428,-45.2266,-45.2266,-44.7572
31854.50,-16.8434,-45.2419,-45.2419,-44.7725
31855.50,-16.8440,-45.1901,-45.1901,-44.7999
31856.50,-16.8446,-45.3821,-45.3821,-44.7938
31857.50,-16.8452,-45.4888,-45.4888,-44.7969
31858.50,-16.8458,-45.4949,-45.4949,-44.8091
31859.50,-16.8464,-45.5741,-45.5741,-44.8212
31860.50,-16.8471,-45.6473,-45.6473,-44.8304
31861.50,-16.8477,-45.6412,-45.6412,-44.8456
31862.50,-16.8483,-45.5772,-45.5772,-44.8670
31863.50,-16.8489,-45.6747,-45.6747,-44.8792
31864.50,-16.8495,-45.6412,-45.6412,-44.8944
31865.50,-16.8501,-45.6625,-45.6625,-44.9127
31866.50,-16.8507,-45.7021,-45.7021,-44.9249
31867.50,-16.8516,-45.7753,-45.7753,-44.9340
31868.50,-16.8522,-45.7631,-45.7631,-44.9401
31869.50,-16.8529,-45.5619,-45.5619,-44.9767
31870.50,-16.8535,-45.7235,-45.7235,-44.9828
31871.50,-16.8541,-45.7265,-45.7265,-45.0072
31872.50,-16.8550,-45.5253,-45.5253,-45.0346
31873.50,-16.8556,-45.5497,-45.5497,-45.0407
31874.50,-16.8562,-45.7418,-45.7418,-45.0377
31875.50,-16.8568,-45.7875,-45.7875,-45.0438
31876.50,-16.8574,-45.5802,-45.5802,-45.0834
31877.50,-16.8580,-45.7326,-45.7326,-45.0834
31878.50,-16.8589,-45.8180,-45.8180,-45.0895
31879.50,-16.8596,-45.8545,-45.8545,-45.1108
31880.50,-16.8602,-45.8576,-45.8576,-45.1321
31881.50,-16.8608,-45.6076,-45.6076,-45.1565
31882.50,-16.8614,-45.5192,-45.5192,-45.1657
31883.50,-16.8623,-45.3729,-45.3729,-45.1840
31884.50,-16.8629,-45.4979,-45.4979,-45.1809
31885.50,-16.8635,-45.5284,-45.5284,-45.1840
31886.50,-16.8641,-45.6381,-45.6381,-45.1809
31887.50,-16.8647,-45.7113,-45.7113,-45.1809
31888.50,-16.8653,-45.5162,-45.5162,-45.2083
31889.50,-16.8660,-45.5101,-45.5101,-45.2083
31890.50,-16.8666,-45.5772,-45.5772,-45.1931
31891.50,-16.8672,-45.6808,-45.6808,-45.1992
31892.50,-16.8678,-45.7753,-45.7753,-45.2023
31893.50,-16.8684,-45.8149,-45.8149,-45.2083
31894.50,-16.8690,-45.8545,-45.8545,-45.2205
31895.50,-16.8696,-45.8881,-45.8881,-45.2388
31896.50,-16.8702,-45.9003,-45.9003,-45.2449
31897.50,-16.8708,-45.8027,-45.8027,-45.2480
31898.50,-16.8714,-45.8240,-45.8240,-45.2602
31899.50,-16.8721,-45.8362,-45.8362,-45.2693
31900.50,-16.8724,-45.7966,-45.7966,-45.2906
31901.50,-16.8730,-45.8119,-45.8119,-45.3120
31902.50,-16.8736,-45.8484,-45.8484,-45.3181
31903.50,-16.8742,-45.8362,-45.8362,-45.3181
31904.50,-16.8745,-45.7357,-45.7357,-45.3242
31905.50,-16.8751,-45.7661,-45.7661,-45.3303
31906.50,-16.8757,-45.6960,-45.6960,-45.3516
31907.50,-16.8760,-45.7296,-45.7296,-45.3607
31908.50,-16.8766,-45.7814,-45.7814,-45.3607
31909.50,-16.8772,-45.7814,-45.7814,-45.3699
31910.50,-16.8775,-45.7387,-45.7387,-45.3790
31911.50,-16.8781,-45.6747,-45.6747,-45.3851
31912.50,-16.8785,-45.7235,-45.7235,-45.3912
31913.50,-16.8791,-45.7143,-45.7143,-45.3973
31914.50,-16.8797,-45.7021,-45.7021,-45.4034
31915.50,-16.8800,-45.7021,-45.7021,-45.4034
31916.50,-16.8806,-45.5924,-45.5924,-45.4065
31917.50,-16.8809,-45.5253,-45.5253,-45.4187
31918.50,-16.8815,-45.2724,-45.2724,-45.4491
31919.50,-16.8821,-45.1139,-45.1139,-45.4766
31920.50,-16.8824,-45.0529,-45.0529,-45.4857
31921.50,-16.8830,-45.0297,-45.0297,-45.4766
31922.50,-16.8833,-45.0066,-45.0066,-45.4735
31923.50,-16.8839,-44.9834,-44.9834,-45.4552
31924.50,-16.8845,-44.9602,-44.9602,-45.4491
31925.50,-16.8849,-44.9368,-44.9368,-45.4644
31926.50,-16.8855,-44.9136,-44.9136,-45.4613
31927.50,-16.8861,-44.8904,-44.8904,-45.4522
31928.50,-16.8864,-44.8673,-44.8673,-45.4613
31929.50,-16.8870,-44.8441,-44.8441,-45.4644
31930.50,-16.8876,-44.8209,-44.8209,-45.4674
31931.50,-16.8882,-44.7978,-44.7978,-45.4491
31932.50,-16.8888,-44.7746,-44.7746,-45.4461
31933.50,-16.8891,-44.7514,-44.7514,-45.4522
31934.50,-16.8897,-44.7280,-44.7280,-45.4522
31935.50,-16.8903,-44.7048,-44.7048,-45.4339
31936.50,-16.8910,-44.6816,-44.6816,-45.4126
31937.50,-16.8916,-44.6585,-44.6585,-45.4034
31938.50,-16.8922,-44.6353,-44.6353,-45.3760
31939.50,-16.8928,-44.5792,-44.5792,-45.3882
31940.50,-16.8934,-44.5232,-44.5232,-45.3851
31941.50,-16.8940,-44.4671,-44.4671,-45.3425
31942.50,-16.8946,-44.4110,-44.4110,-45.3425
31943.50,-16.8955,-44.3546,-44.3546,-45.3455
31944.50,-16.8961,-44.2985,-44.2985,-45.3303
31945.50,-16.8967,-44.2424,-44.2424,-45.3150
31946.50,-16.8974,-44.1863,-44.1863,-45.2906
31947.50,-16.8983,-44.1303,-44.1303,-45.2602
31948.50,-16.8989,-44.0742,-44.0742,-45.2297
31949.50,-16.8995,-44.0181,-44.0181,-45.2083
31950.50,-16.9004,-43.9620,-43.9620,-45.1901
31951.50,-16.9010,-43.9056,-43.9056,-45.1687
31952.50,-16.9016,-43.8495,-43.8495,-45.1596
31953.50,-16.9025,-43.7935,-43.7935,-45.1413
31954.50,-16.9031,-43.7374,-43.7374,-45.1230
31955.50,-16.9041,-43.6813,-43.6813,-45.1108
31956.50,-16.9047,-43.6252,-43.6252,-45.0986
31957.50,-16.9056,-43.5691,-43.5691,-45.0895
31958.50,-16.9062,-43.5130,-43.5130,-45.1169
31959.50,-16.9071,-43.4570,-43.4570,-45.1017
31960.50,-16.9077,-43.4006,-43.4006,-45.0651
31961.50,-16.9086,-43.3445,-43.3445,-45.0620
31962.50,-16.9095,-43.2884,-43.2884,-45.0590
31963.50,-16.9102,-43.2323,-43.2323,-45.0224
31964.50,-16.9111,-43.1762,-43.1762,-44.9919
31965.50,-16.9117,-43.1201,-43.1201,-44.9554
31966.50,-16.9126,-43.0641,-43.0641,-44.9310
31967.50,-16.9132,-43.0080,-43.0080,-44.9127
31968.50,-16.9141,-42.9516,-42.9516,-44.9005
31969.50,-16.9150,-42.8955,-42.8955,-44.8700
31970.50,-16.9156,-42.8394,-42.8394,-44.8273
31971.50,-16.9166,-42.7833,-42.7833,-44.8121
31972.50,-16.9172,-42.7273,-42.7273,-44.7877
31973.50,-16.9181,-42.6663,-42.6663,-44.7633
31974.50,-16.9187,-42.6267,-42.6267,-44.7511
31975.50,-16.9196,-42.5840,-42.5840,-44.7268
31976.50,-16.9202,-42.5413,-42.5413,-44.6902
31977.50,-16.9211,-42.5017,-42.5017,-44.6567
31978.50,-16.9220,-42.4712,-42.4712,-44.6414
31979.50,-16.9227,-42.4468,-42.4468,-44.6231
31980.50,-16.9233,-42.4468,-42.4468,-44.6018
31981.50,-16.9242,-42.5078,-42.5078,-44.5591
31982.50,-16.9248,-42.5444,-42.5444,-44.5225
31983.50,-16.9257,-42.5992,-42.5992,-44.5043
31984.50,-16.9263,-42.5840,-42.5840,-44.4890
31985.50,-16.9272,-42.4804,-42.4804,-44.4677
31986.50,-16.9278,-42.4926,-42.4926,-44.4494
31987.50,-16.9284,-42.5291,-42.5291,-44.4250
31988.50,-16.9294,-42.5078,-42.5078,-44.4067
31989.50,-16.9300,-42.5169,-42.5169,-44.4067
31990.50,-16.9306,-42.5169,-42.5169,-44.4006
31991.50,-16.9315,-42.5108,-42.5108,-44.3884
31992.50,-16.9321,-42.5139,-42.5139,-44.3610
31993.50,-16.9327,-42.4773,-42.4773,-44.3336
31994.50,-16.9333,-42.4377,-42.4377,-44.3214
31995.50,-16.9339,-42.4194,-42.4194,-44.3336
31996.50,-16.9345,-42.4011,-42.4011,-44.3122
31997.50,-16.9351,-42.3737,-42.3737,-44.2817
31998.50,-16.9358,-42.3523,-42.3523,-44.2726
31999.50,-16.9364,-42.3313,-42.3313,-44.2604
32000.50,-16.9370,-42.3100,-42.3100,-44.2513
32001.50,-16.9376,-42.2889,-42.2889,-44.2421
32002.50,-16.9382,-42.2676,-42.2676,-44.2482
32003.50,-16.9388,-42.2463,-42.2463,-44.2482
32004.50,-16.9394,-42.2252,-42.2252,-44.2391
32005.50,-16.9400,-42.2039,-42.2039,-44.2421
32006.50,-16.9403,-42.1826,-42.1826,-44.2421
32007.50,-16.9409,-42.1615,-42.1615,-44.2330
32008.50,-16.9415,-42.1402,-42.1402,-44.2177
32009.50,-16.9419,-42.1192,-42.1192,-44.1995
32010.50,-16.9425,-42.0978,-42.0978,-44.1903
32011.50,-16.9428,-42.0765,-42.0765,-44.1659
32012.50,-16.9434,-42.0555,-42.0555,-44.1507
32013.50,-16.9437,-42.0341,-42.0341,-44.1476
32014.50,-16.9440,-42.0131,-42.0131,-44.1415
32015.50,-16.9446,-41.9918,-41.9918,-44.1111
32016.50,-16.9449,-41.9704,-41.9704,-44.0867
32017.50,-16.9452,-41.9494,-41.9494,-44.0897
32018.50,-16.9455,-41.9281,-41.9281,-44.1019
32019.50,-16.9458,-41.9067,-41.9067,-44.0867
32020.50,-16.9461,-41.8857,-41.8857,-44.0653
32021.50,-16.9464,-41.8644,-41.8644,-44.0531
32022.50,-16.9467,-41.8433,-41.8433,-44.0501
32023.50,-16.9470,-41.8220,-41.8220,-44.0431
32024.50,-16.9473,-41.7793,-41.7793,-44.0227
32025.50,-16.9473,-41.7427,-41.7427,-43.9922
32026.50,-16.9476,-41.7184,-41.7184,-43.9830
32027.50,-16.9479,-41.6940,-41.6940,-43.9678
32028.50,-16.9479,-41.6574,-41.6574,-43.9251
32029.50,-16.9483,-41.6391,-41.6391,-43.9129
32030.50,-16.9483,-41.6269,-41.6269,-43.9129
32031.50,-16.9486,-41.6086,-41.6086,-43.8946
32032.50,-16.9486,-41.5995,-41.5995,-43.8916
32033.50,-16.9489,-41.5721,-41.5721,-43.8550
32034.50,-16.9489,-41.5599,-41.5599,-43.8459
32035.50,-16.9489,-41.5599,-41.5599,-43.8520
32036.50,-16.9492,-41.5477,-41.5477,-43.8245
32037.50,-16.9492,-41.5294,-41.5294,-43.7910
32038.50,-16.9492,-41.5629,-41.5629,-43.7941
32039.50,-16.9492,-41.6361,-41.6361,-43.7666
32040.50,-16.9495,-41.6787,-41.6787,-43.7483
32041.50,-16.9495,-41.7214,-41.7214,-43.7301
32042.50,-16.9495,-41.6787,-41.6787,-43.7057
32043.50,-16.9495,-41.6056,-41.6056,-43.6721
32044.50,-16.9498,-41.5507,-41.5507,-43.6569
32045.50,-16.9498,-41.5355,-41.5355,-43.6691
32046.50,-16.9498,-41.5355,-41.5355,-43.6874
32047.50,-16.9501,-41.5324,-41.5324,-43.6874
32048.50,-16.9501,-41.5263,-41.5263,-43.6782
32049.50,-16.9501,-41.5172,-41.5172,-43.6630
32050.50,-16.9504,-41.5019,-41.5019,-43.6417
32051.50,-16.9504,-41.4989,-41.4989,-43.6203
32052.50,-16.9507,-41.5477,-41.5477,-43.5959
32053.50,-16.9507,-41.5690,-41.5690,-43.5898
32054.50,-16.9510,-41.5263,-41.5263,-43.5898
32055.50,-16.9510,-41.5263,-41.5263,-43.5837
32056.50,-16.9513,-41.4989,-41.4989,-43.5777
32057.50,-16.9516,-41.5019,-41.5019,-43.5685
32058.50,-16.9516,-41.4745,-41.4745,-43.5594
32059.50,-16.9519,-41.4532,-41.4532,-43.5472
32060.50,-16.9522,-41.4349,-41.4349,-43.5319
32061.50,-16.9525,-41.4440,-41.4440,-43.5136
32062.50,-16.9528,-41.4075,-41.4075,-43.4893
32063.50,-16.9531,-41.3770,-41.3770,-43.4740
32064.50,-16.9534,-41.3434,-41.3434,-43.4496
32065.50,-16.9537,-41.3404,-41.3404,-43.4649
32066.50,-16.9543,-41.3313,-41.3313,-43.4649
32067.50,-16.9547,-41.2977,-41.2977,-43.4192
32068.50,-16.9553,-41.2672,-41.2672,-43.3948
32069.50,-16.9556,-41.2459,-41.2459,-43.3978
32070.50,-16.9562,-41.2276,-41.2276,-43.3978
32071.50,-16.9568,-41.2124,-41.2124,-43.3978
32072.50,-16.9574,-41.2063,-41.2063,-43.4070
32073.50,-16.9580,-41.2032,-41.2032,-43.4009
32074.50,-16.9586,-41.1850,-41.1850,-43.3734
32075.50,-16.9592,-41.1575,-41.1575,-43.3460
32076.50,-16.9598,-41.1362,-41.1362,-43.3277
